level_samples_per_window,behavior,run_idx,seed,decisions,offered_fragments_per_second,measurement_seconds,actual_queries_per_second,actual_fragments_per_second,blocks_legacy,blocks_combined,blocks_volume,blocks_entropy,blocks_unique,fpr_legacy,fpr_combined,fpr_volume,fpr_entropy,fpr_unique,entropy_mean,entropy_p95,samples_mean,unique_ratio_mean,raw_decisions_file,raw_decisions_sha256
300,sequential,6,50271723,300,149.500000,2.049736,146.360277,146.360277,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2256,8.2668,299.367,1.0000,raw_decisions/main/sequential/level_300/run_06_seed_50271723.jsonl,6cfc13e2ea914cdbd696db52a754b4f32e870a9c2c3571d3b99e3077a7a29f96
300,sequential,7,50271724,300,149.500000,2.026363,148.048467,148.048467,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.3146,8.3839,318.547,1.0000,raw_decisions/main/sequential/level_300/run_07_seed_50271724.jsonl,2ad4420f82bf5b02a33ed84b43ecd0b7f102f6bbc8b1ab3a87963ac5f8c119f8
300,sequential,8,50271725,300,149.500000,2.168635,138.335872,138.335872,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2367,8.2854,301.787,1.0000,raw_decisions/main/sequential/level_300/run_08_seed_50271725.jsonl,cfe2f54a3254b5ebdbf6655be79ee6803afd5aa80c86cbadf4b101e586a7f0ef
300,sequential,9,50271726,300,149.500000,2.051867,146.208273,146.208273,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1669,8.2432,287.600,1.0000,raw_decisions/main/sequential/level_300/run_09_seed_50271726.jsonl,d8d32035fc640007cee965ba6663c5c75846f7f4ea5a6a36a40dfadaab5ef79b
300,sequential,10,50271727,300,149.500000,2.187459,137.145440,137.145440,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1624,8.2336,286.597,1.0000,raw_decisions/main/sequential/level_300/run_10_seed_50271727.jsonl,3e8fb37d4f8405af3f685e8ac5d2e7b36fc248fe74477ffa09c2ee68c9fa449a
300,sequential,11,50271728,300,149.500000,2.017005,148.735399,148.735399,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2230,8.2529,298.810,1.0000,raw_decisions/main/sequential/level_300/run_11_seed_50271728.jsonl,e2ff4102d04fd176d57ddfa3cff3338130c90f798084ec899676e077950f3bf6
300,sequential,12,50271729,300,149.500000,2.222491,134.983645,134.983645,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0343,8.1898,262.500,1.0000,raw_decisions/main/sequential/level_300/run_12_seed_50271729.jsonl,74b6f9662ca577e2239763f319026f475bac37ad8c28f5d79422a20e7934fc70
300,sequential,13,50271730,300,149.500000,1.731503,173.259896,173.259896,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2607,8.4136,307.620,1.0000,raw_decisions/main/sequential/level_300/run_13_seed_50271730.jsonl,6c15f393e85dc2646dcd76a2c4456ea01e398f26410c7b7320fd9f7c2fce314a
300,sequential,14,50271731,300,149.500000,2.106928,142.387376,142.387376,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1374,8.1948,281.673,1.0000,raw_decisions/main/sequential/level_300/run_14_seed_50271731.jsonl,f465a02784933c5254f558804eb5a6ef7a517b0674c51045620cae4507621f0c
300,sequential,15,50271732,300,149.500000,2.090101,143.533743,143.533743,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1686,8.2192,287.820,1.0000,raw_decisions/main/sequential/level_300/run_15_seed_50271732.jsonl,a33b55d06f8904ee698f25512473898b973f294d4c1cd490516881e5af0348ce
300,sequential,16,50271733,300,149.500000,1.864489,160.902025,160.902025,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.3069,8.3753,316.833,1.0000,raw_decisions/main/sequential/level_300/run_16_seed_50271733.jsonl,5b71438041b36a34956166bff2d21ffa47e58718bda241b6214a28b482d9d41f
300,sequential,17,50271734,300,149.500000,1.908339,157.204789,157.204789,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2658,8.3083,307.833,1.0000,raw_decisions/main/sequential/level_300/run_17_seed_50271734.jsonl,6c51a2364880f4129daa4d1ebdfc90614167dd5b7555e4c543456f08dad94c27
300,sequential,18,50271735,300,149.500000,2.146406,139.768519,139.768519,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0832,8.1599,271.383,1.0000,raw_decisions/main/sequential/level_300/run_18_seed_50271735.jsonl,9aa64038b010a845c0813fe6c8ea5657adbcc83df45599204ac8bc9339f32c96
300,sequential,19,50271736,300,149.500000,1.933151,155.187026,155.187026,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2587,8.3083,306.353,1.0000,raw_decisions/main/sequential/level_300/run_19_seed_50271736.jsonl,4993d7ee4ace4f17d496c5eb689f28ccde42c6fa7090879f65b631f0986810c5
300,smallpool16,0,50281724,300,149.500000,2.204795,136.067049,136.067049,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9682,3.9776,304.673,0.0527,raw_decisions/main/smallpool16/level_300/run_00_seed_50281724.jsonl,92e6f4cc3b7f6cbdb6a6c44b5f39537ac6521b1000048ac46f014bd05393bb11
300,smallpool16,1,50281725,300,149.500000,2.051841,146.210172,146.210172,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9662,3.9833,300.430,0.0533,raw_decisions/main/smallpool16/level_300/run_01_seed_50281725.jsonl,34f1f0ae0efeaf89fbe78b97727f03ebbf0832e705d3a87acb9efedd76c27327
300,smallpool16,2,50281726,300,149.500000,1.959369,153.110529,153.110529,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9615,3.9682,296.357,0.0540,raw_decisions/main/smallpool16/level_300/run_02_seed_50281726.jsonl,958e4c677eaef4d0508bf010915c19cb37223fe1b125fe62723fdc826f90f6be
300,smallpool16,3,50281727,300,149.500000,1.976519,151.781993,151.781993,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9764,3.9841,317.820,0.0504,raw_decisions/main/smallpool16/level_300/run_03_seed_50281727.jsonl,96f4dd3e8306506cba46932ed2331082e8bf87fd64626a56999f6a08d03fed3b
300,smallpool16,4,50281728,300,149.500000,2.033753,147.510556,147.510556,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9445,3.9604,295.357,0.0542,raw_decisions/main/smallpool16/level_300/run_04_seed_50281728.jsonl,c5c3a7fa61b4abe42446e5dbb1bc322ccdfec66de3e2a8a080d5cd639f71f696
300,smallpool16,5,50281729,300,149.500000,2.241819,133.819894,133.819894,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9618,3.9736,260.720,0.0614,raw_decisions/main/smallpool16/level_300/run_05_seed_50281729.jsonl,c1ebffd645fc234bd0147678c56ed4d0f5e1deee1a71cefe558a2e74ab5677f1
300,smallpool16,6,50281730,300,149.500000,1.994973,150.377938,150.377938,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9682,3.9767,301.880,0.0530,raw_decisions/main/smallpool16/level_300/run_06_seed_50281730.jsonl,a9f53217b9a836242ac981333caf49b6629fcd8425ee6c9162d5cee2b14b241e
300,smallpool16,7,50281731,300,149.500000,2.133473,140.615805,140.615805,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9561,3.9817,294.887,0.0543,raw_decisions/main/smallpool16/level_300/run_07_seed_50281731.jsonl,9ae9f1e7c4735657e29772e6788fe4d136a7e7c41d14f13920714f2d2eb04e7c
300,smallpool16,8,50281732,300,149.500000,2.011602,149.134869,149.134869,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9731,3.9801,307.207,0.0521,raw_decisions/main/smallpool16/level_300/run_08_seed_50281732.jsonl,5d8b748b9a5a6bfccb9c920d13fa5d4a40f58ec52f3f2a270ea7bd952eabf48a
300,smallpool16,9,50281733,300,149.500000,1.937023,154.876824,154.876824,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9576,3.9712,305.183,0.0524,raw_decisions/main/smallpool16/level_300/run_09_seed_50281733.jsonl,9cd5d8f142ea4457b143828a368fc07fd35a29271635bf48476f8a50fe140ccd
300,smallpool16,10,50281734,300,149.500000,2.010974,149.181457,149.181457,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9578,3.9697,293.837,0.0545,raw_decisions/main/smallpool16/level_300/run_10_seed_50281734.jsonl,278a2981f9d87f3b299178b4e4316c8529da31c3b006ddd41c1570e28bef3941
300,smallpool16,11,50281735,300,149.500000,1.954880,153.462082,153.462082,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9608,3.9821,310.897,0.0515,raw_decisions/main/smallpool16/level_300/run_11_seed_50281735.jsonl,cd094e840955fbd7de7bcecbad3be2fe97afdec97b6e06408c16f6c88b216b9b
300,smallpool16,12,50281736,300,149.500000,1.846184,162.497322,162.497322,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9498,3.9714,316.113,0.0506,raw_decisions/main/smallpool16/level_300/run_12_seed_50281736.jsonl,b7a51dac0f8067a72d02df85a5ce6f9bd8d8a8ed0c0deae27179864671a8c4b5
300,smallpool16,13,50281737,300,149.500000,2.268162,132.265712,132.265712,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9739,3.9855,293.600,0.0546,raw_decisions/main/smallpool16/level_300/run_13_seed_50281737.jsonl,627b3ccc71abb0ade885d35976d32efe9bb715776517ca0fa73314ed7fafb0b4
300,smallpool16,14,50281738,300,149.500000,1.942854,154.412042,154.412042,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9687,3.9836,299.273,0.0535,raw_decisions/main/smallpool16/level_300/run_14_seed_50281738.jsonl,5dea05da0926ba0279911e4bd5d99dc4edf6d4dd13a8d1475feae3ccc0bf1640
300,smallpool16,15,50281739,300,149.500000,2.148022,139.663343,139.663343,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9467,3.9685,282.467,0.0567,raw_decisions/main/smallpool16/level_300/run_15_seed_50281739.jsonl,bf94c7af72bf3194b7cec8c06e7d02a08354b9f02b952cc680f4a924ed7757ba
300,smallpool16,16,50281740,300,149.500000,2.116031,141.774881,141.774881,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9783,3.9839,288.880,0.0555,raw_decisions/main/smallpool16/level_300/run_16_seed_50281740.jsonl,44628e49e31c78ca9bc1d377802f0ee5e67810385828e207e0b49806f3243792
300,smallpool16,17,50281741,300,149.500000,1.754314,171.007057,171.007057,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9677,3.9797,314.850,0.0508,raw_decisions/main/smallpool16/level_300/run_17_seed_50281741.jsonl,449ceeaf9ba9b4baaff6ffb13a5373e8076c61ce340e8394545b0fe6c9588d65
300,smallpool16,18,50281742,300,149.500000,1.932056,155.275039,155.275039,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9538,3.9775,301.307,0.0531,raw_decisions/main/smallpool16/level_300/run_18_seed_50281742.jsonl,e91983da0ae96ab64d5e6b31d936ec281231dbea9a8d12fbb5a1b40ba83283f5
300,smallpool16,19,50281743,300,149.500000,1.998043,150.146887,150.146887,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9741,3.9853,306.567,0.0522,raw_decisions/main/smallpool16/level_300/run_19_seed_50281743.jsonl,690eaac92d85cc72012056ecd96ef57f9d9fb7cc9a417e6e7e713557c19672ee
